Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN,Stock_#,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2012,Honda,Fit Base,Used,"$10,450 ",4.6,79,Alabaster Silver Metallic,Black,Front-wheel Drive,28–35,Gasoline,5-SPEED A/T,4 Cylinder Engine,JHMGE8H33CC033802,33802,123389,4.3,4.6,4.2,4.8,4.5,4.8,TN,Dealer
2012,Honda,Civic LX,Used,"$9,980 ",4.5,8,White,Gray,Front-wheel Drive,28–36,Gasoline,5-Speed Manual,1.8L I4 16V MPFI SOHC,19XFB2E53CE057387,12123,136486,4.3,4.3,4.4,4.6,4.5,4.8,SC,Dealer
2012,Honda,CR-Z EX,Used,"$8,995 ",4.9,155,Black,Gray,Front-wheel Drive,31–37,Hybrid,6-Speed Manual,1.5L I4 16V MPFI SOHC Hybrid,JHMZF1C6XCS002468,2468,115568,4.2,4.7,4.4,4.8,4.9,4.8,NY,Dealer
2012,Honda,Civic Hybrid,Used,"$7,995 ",4,105,Alabaster Silver Metallic,Stone,Front-wheel Drive,44–44,Hybrid,Automatic,1.5L SOHC MPFI 8-valve 2-stage i-VTEC I4 hybrid engine w/permane,JHMFB4F29CS007542,0dmdmsfiu64hf8wnufdf,147382,3.9,4,3.7,4,4,4,PA,Dealer
2012,Honda,Accord SE,Used,"$6,998 ",4.5,3,Black,Black,Front-wheel Drive,23–34,Gasoline,5-SPEED A/T,4 Cylinder Engine,1HGCP2F69CA103787,SL10021A,198000,4.4,4.4,4.5,4.6,4.5,4.7,MS,Dealer
2011,Honda,Accord EX-L,Used,"$17,998 ",4.6,4,Black,Black,Front-wheel Drive,20–30,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCP3F83BA030969,22941503,88050,4.4,4.5,4.4,4.6,4.5,4.8,MA,Dealer
2011,Honda,Ridgeline RTS,Used,"$17,888 ",4.8,18,Dark Cherry Pearl,Black,Four-wheel Drive,15–20,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FPYK1F47BB002787,22102,96111,4.7,4.8,4.6,4.6,4.6,5,MD,Dealer
2011,Honda,Pilot Touring,Used,"$17,797 ",4.5,48,White,Black,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H97BB501287,68228810,58041,4.7,4.4,4.4,4.4,4.5,4.6,NY,Dealer
2011,Honda,CR-V EX,Used,"$16,995 ",4.6,37,Gray,Black,Four-wheel Drive,21–27,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RE4H50BL099804,E63915,95953,4.5,4.4,4.4,4.6,4.5,4.7,WI,Dealer
2011,Honda,CR-V EX-L,Used,"$15,000 ",4.2,37,Tango Red Pearl,Ivory,All-wheel Drive,21–27,Gasoline,5-Speed Automatic,2.4L I4 DOHC 16V i-VTEC,5J6RE4H72BL034597,MP3110,94112,4.5,4.4,4.4,4.6,4.5,4.7,SC,Dealer
2011,Honda,Element EX,Used,"$14,475 ",4.7,24,Polished Metal Metallic,Gray,Front-wheel Drive,20–25,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH1H79BL002165,2165,155003,4.5,4.7,4.5,4.8,4.6,4.9,VA,Dealer
2011,Honda,Accord Crosstour EX-L,Used,"$13,995 ",4.4,705,Glacier Blue Metallic,Black,Four-wheel Drive,18–26,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF2H54BL004295,U26090,116946,4.8,4.8,4.8,4.7,4.9,4.8,KY,Dealer
2011,Honda,Civic EX,Used,"$12,699 ",5,745,Polished Metal Metallic,Beige,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA1F81BH510674,SS8926,62859,4.1,4.2,4.4,4.3,4.3,4.4,RI,Dealer
2011,Honda,Civic LX,Used,"$12,000 ",5,1551,Taffeta White,Beige,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFA1F50BE010960,230109A,90239,4.1,4.2,4.4,4.3,4.3,4.4,NE,Dealer
2011,Honda,Odyssey Touring,Used,"$11,999 ",4.6,5,Gray,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H94BB022781,65259506,145918,4.8,4.7,4.5,4.4,4.6,4.6,VT,Dealer
2011,Honda,Pilot EX-L,Used,"$11,995 ",4.5,1,Gray,Black,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H64BB028650,8650P0912,129375,4.7,4.4,4.4,4.4,4.5,4.6,VA,Dealer
2011,Honda,Fit Sport w/ Navigation,Used,"$10,995 ",4.7,1,Silver,Gray,Front-wheel Drive,27–33,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGE8H63BC018130,12093,118457,4.4,4.6,4.4,4.9,4.7,5,TN,Dealer
2011,Honda,Accord EX,Used,"$10,981 ",4.8,328,Black,Black,Front-wheel Drive,22–33,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCS1B75BA010769,BA010769,125902,4.4,4.5,4.4,4.6,4.5,4.8,IL,Dealer
2011,Honda,Accord Crosstour EX-L,Used,"$10,299 ",2.4,14,White,Black,Front-wheel Drive,18–27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H50BL002134,2134,114201,4.8,4.8,4.8,4.7,4.9,4.8,TX,Dealer
2011,Honda,Civic LX-S,Used,"$9,722 ",5,821,Black,Black,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,19XFA1F62BE013691,WP5450A,128227,4.1,4.2,4.4,4.3,4.3,4.4,OH,Dealer
2011,Honda,CR-V LX,Used,"$8,995 ",4.5,4,Crystal Black Pearl,Gray,Four-wheel Drive,21–27,Gasoline,Automatic 5-Speed,4 Cylinder Engine,5J6RE4H38BL120719,BL120719STK,145750,4.5,4.4,4.4,4.6,4.5,4.7,VA,Dealer
2011,Honda,Ridgeline RT,Used,"$8,000 ",5,3868,Bali Blue Pearl,Gray,Four-wheel Drive,15–20,Gasoline,Automatic,Gas V6 3.5L/212,5FPYK1F21BB455382,603484B,177685,4.7,4.8,4.6,4.6,4.6,5,IN,Dealer
2011,Honda,Pilot EX,Used,"$8,000 ",4.7,161,Alabaster Silver Metallic,Gray,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H47BB101086,T3N0461X,188345,4.7,4.4,4.4,4.4,4.5,4.6,ND,Dealer
2011,Honda,Pilot Touring,Used,"$5,995 ",4.5,13,White,Black,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H98BB007892,66076455,179851,4.7,4.4,4.4,4.4,4.5,4.6,PA,Dealer
2010,Honda,Element LX,Used,"$19,995 ",1.3,23,Crystal Black Pearl,Black,Four-wheel Drive,19–24,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH2H33AL002390,9372T,66051,4.3,4.5,4.1,4.7,4.2,4.9,OR,Dealer
2010,Honda,Ridgeline RTL,Used,"$17,995 ",4.1,377,Black,Black,Four-wheel Drive,15–20,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FPYK1F50AB012570,SN012570,64769,4.9,4.6,4.4,4.5,4.7,4.8,OH,Dealer
2010,Honda,Pilot Touring,Used,"$13,644 ",4.6,154,Crystal Black Pearl,Gray,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H91AB014195,S985734A,118904,4.7,4.5,4.4,4.5,4.4,4.6,WI,Dealer
2010,Honda,Insight EX,Used,"$11,995 ",4.6,118,Gray,Gray,Front-wheel Drive,40–43,Hybrid,Automatic CVT,1.3L I4 8V MPFI SOHC Hybrid,JHMZE2H75AS017385,C4348,83602,4.1,4.3,4.1,4.5,4.5,4.7,CO,Dealer
2010,Honda,Accord Crosstour EX-L,Used,"$11,900 ",4.7,6,White,Tan,Four-wheel Drive,17–25,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF2H58AL004279,F2155,120416,4.7,4.6,4.7,4.6,4.6,4.8,MA,Dealer
2010,Honda,Accord LX,Used,"$11,497 ",4.4,1,Alabaster Silver Metallic,Black,Front-wheel Drive,21–31,Gasoline,5-SPEED A/T,4 Cylinder Engine,1HGCP2F30AA155649,155649,99898,4.3,4.4,4.4,4.4,4.5,4.6,GA,Dealer
2010,Honda,Accord Crosstour EX-L,Used,"$10,950 ",3.4,323,White Diamond Pearl,Black,Front-wheel Drive,18–27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H51AL007681,H07681,163488,4.7,4.6,4.7,4.6,4.6,4.8,TN,Dealer
2010,Honda,Fit,Used,"$9,988 ",4.6,114,Taffeta White,Gray,Front-wheel Drive,28–35,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGE8H22AS023613,23613,74174,4.1,4.4,4.3,4.7,4.3,4.8,FL,Dealer
2010,Honda,CR-V EX-L,Used,"$9,983 ",4.6,32,Gray,Black,Four-wheel Drive,21–27,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RE4H79AL089594,11355,112776,4.5,4.6,4.4,4.7,4.5,4.8,VA,Dealer
2010,Honda,Accord EX,Used,"$9,900 ",4.4,17,Blue,Gray,Front-wheel Drive,21–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP2F79AA155006,5006,148987,4.3,4.4,4.4,4.4,4.5,4.6,KY,Dealer
2010,Honda,CR-V EX,Used,"$9,900 ",4.5,163,Taffeta White,Gray,Four-wheel Drive,21–27,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RE4H52AL054331,4852K,142464,4.5,4.6,4.4,4.7,4.5,4.8,MD,Dealer
2010,Honda,Accord Crosstour,Used,"$9,500 ",4.7,6,Black,Black,Front-wheel Drive,18–27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H57AL005871,5871,127240,4.7,4.6,4.7,4.6,4.6,4.8,NC,Dealer
2010,Honda,Civic LX,Used,"$9,500 ",5,1516,Red,Gray,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA1F54AH502234,H8851A,133063,4.4,4.5,4.5,4.7,4.6,4.9,LA,Dealer
2010,Honda,CR-V EX,Used,"$9,199 ",4.6,137,BLUE,Gray,Front-wheel Drive,21–27,Gasoline,5-SPEED A/T,4 Cylinder Engine,5J6RE3H50AL004442,126,163789,4.5,4.6,4.4,4.7,4.5,4.8,AZ,Dealer
2010,Honda,Civic LX,Used,"$8,900 ",5,7642,Crystal Black Pearl,Gray,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA1F57AH542324,PH513710AA,61155,4.4,4.5,4.5,4.7,4.6,4.9,NJ,Dealer
2010,Honda,Accord LX-P,Used,"$8,862 ",5,3600,Basque Red Pearl,Ivory,Front-wheel Drive,21–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP2F40AA150377,A023386B,131000,4.3,4.4,4.4,4.4,4.5,4.6,FL,Dealer
2010,Honda,Civic Hybrid,Used,"$6,995 ",4.3,12,Silver,Blue,Front-wheel Drive,40–45,Hybrid,Automatic CVT,1.3L I4 8V MPFI SOHC Hybrid,JHMFA3F22AS004945,65862788,129577,4.5,4.4,3.7,4.4,4.4,4.4,NJ,Dealer
2010,Honda,Insight EX,Used,"$6,988 ",4.1,95,White,Gray,Front-wheel Drive,40–43,Hybrid,Automatic CVT,1.3L I4 8V MPFI SOHC Hybrid,JHMZE2H75AS034476,AS034476,160480,4.1,4.3,4.1,4.5,4.5,4.7,OH,Dealer
2010,Honda,Fit Base (A5),Used,"$6,500 ",4.8,4218,Storm Silver Metallic,Gray,Front-wheel Drive,28–35,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGE8H22AS022557,H222255A,147954,4.1,4.4,4.3,4.7,4.3,4.8,OH,Dealer
2009,Honda,Element LX,Used,"$23,997 ",4.7,42,Pewter,Titanium,Four-wheel Drive,19–24,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH28389L005992,66327607,35723,4.6,4.7,4.5,4.8,4.6,4.9,WI,Dealer
2009,Honda,Odyssey EX,Used,"$13,975 ",4.2,49,Slate Green Metallic,Gray,Front-wheel Drive,16–23,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL38439B042877,9968,86476,4.6,4.5,4.5,4.4,4.5,4.5,TN,Dealer
2009,Honda,Accord EX-L,Used,"$12,999 ",4.4,5,White Diamond Pearl,Tan,Front-wheel Drive,19–29,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCP36889A016110,2452,92535,4.4,4.4,4.3,4.4,4.5,4.5,GA,Dealer
2009,Honda,Pilot EX-L,Used,"$11,450 ",4.8,108,Red,Gray,Four-wheel Drive,16–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF486X9B008316,24266A,111983,4.6,4.4,4.3,4.4,4.3,4.7,FL,Dealer
2009,Honda,Accord EX-L,Used,"$11,291 ",4,953,Black,Ivory,Front-wheel Drive,21–30,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP26839A136214,136214_1,90621,4.4,4.4,4.3,4.4,4.5,4.5,TX,Dealer
2009,Honda,Fit,Used,"$10,999 ",4.7,2722,Milano Red,Gray,Front-wheel Drive,28–35,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGE88209S066519,P11887,42125,4,4.4,4.1,4.6,4.4,4.7,MN,Dealer
2009,Honda,Pilot EX-L,Used,"$10,999 ",4.5,147,Gold,Beige,Front-wheel Drive,17–23,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF38559B012940,28736,143644,4.6,4.4,4.3,4.4,4.3,4.7,TX,Dealer
2009,Honda,Civic LX,Used,"$10,990 ",4.4,3,Royal Blue Pearl,Graphite,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16569H501131,P3619,73723,4.2,4.4,4.3,4.5,4.4,4.7,IL,Dealer
2009,Honda,Civic EX,Used,"$9,990 ",4.4,20,Burgundy,Tan,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16839H326959,WS2900,58309,4.2,4.4,4.3,4.5,4.4,4.7,PA,Dealer
2009,Honda,Civic EX,Used,"$9,500 ",4,21,Blue,Gray,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFG12859H505542,5542,93569,4.2,4.4,4.3,4.5,4.4,4.7,VA,Dealer
2009,Honda,Civic LX,Used,"$9,300 ",4.4,6,White,Gray,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16529H310063,F2065,109184,4.2,4.4,4.3,4.5,4.4,4.7,MA,Dealer
2009,Honda,Element LX,Used,"$8,583 ",4.8,35,Royal Blue Pearl,Titanium,Front-wheel Drive,20–25,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH18349L003344,23521GA,166539,4.6,4.7,4.5,4.8,4.6,4.9,FL,Dealer
2009,Honda,Civic LX,Used,"$8,499 ",5,208,Blue,Gray,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFG12639H529823,9H529823,136660,4.2,4.4,4.3,4.5,4.4,4.7,NJ,Dealer
2009,Honda,Civic GX,Used,"$7,997 ",4.4,42,White,Gray,Front-wheel Drive,24–36,Compressed Natural Gas,5-Speed Automatic,1.8L I4 16V MPFI SOHC CNG,1HGFA46599L000089,63885611,86981,4.2,4.4,4.3,4.5,4.4,4.7,WI,Dealer
2009,Honda,Accord EX-L,Used,"$7,990 ",4.3,178,White,Gray,Front-wheel Drive,21–30,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP26859A012297,22349B,130569,4.4,4.4,4.3,4.4,4.5,4.5,MN,Dealer
2009,Honda,Fit Sport,Used,"$7,953 ",4.9,88,Silver,Gray,Front-wheel Drive,27–33,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGE88629S056867,43018B,134739,4,4.4,4.1,4.6,4.4,4.7,WY,Dealer
2009,Honda,Accord EX,Used,"$6,995 ",4.7,139,Polished Metal Metallic,Gray,Front-wheel Drive,21–30,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP26719A122156,9A122156P,183030,4.4,4.4,4.3,4.4,4.5,4.5,TX,Dealer
2009,Honda,Accord LX,Used,"$5,500 ",4.8,64,Silver,Gray,Front-wheel Drive,22–31,Gasoline,5-Speed Manual,2.4L I4 16V MPFI DOHC,1HGCP25359A143431,21675A,160498,4.4,4.4,4.3,4.4,4.5,4.5,IL,Dealer
2008,Honda,Civic EX,Used,"$14,995 ",4.4,23,Alabaster Silver Metallic,Grey,Front-wheel Drive,26–34,Gasoline,5-Speed Manual,1.8L I4 16V MPFI SOHC,2HGFG11868H512497,175,15630,4.2,4.4,4.3,4.5,4.5,4.7,PA,Dealer
2008,Honda,Accord EX-L,Used,"$11,995 ",4.4,19,Silver,Gray,Front-wheel Drive,21–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP26868A082082,BL-082082,67914,4.4,4.3,4.3,4.3,4.5,4.3,NC,Dealer
2008,Honda,CR-V EX-L,Used,"$11,900 ",4.6,17,Silver,Gray,Four-wheel Drive,20–26,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRE48718C053868,981,126000,4.4,4.4,4.3,4.6,4.4,4.8,CO,Dealer
2008,Honda,Ridgeline RTX,Used,"$11,891 ",4.8,144,Black,Gray,Four-wheel Drive,15–20,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,2HJYK16368H510151,510151,116056,4.7,4.5,4.3,4.5,4.4,4.7,IN,Dealer
2008,Honda,Element EX,Used,"$11,577 ",4.8,734,Tangerine Metallic,Black / Titanium,Front-wheel Drive,20–25,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH18728L000816,NK9764,112005,4.4,4.5,4.3,4.7,4.6,4.7,IL,Dealer
2008,Honda,Civic EX,Used,"$10,995 ",4.9,95,Galaxy Gray Metallic,Gray,Front-wheel Drive,25–36,Gasoline,Automatic,1.8L SOHC MPFI 16-valve i-VTEC I4 engine,2HGFA16818H506889,44544,107511,4.2,4.4,4.3,4.5,4.5,4.7,NJ,Dealer
2008,Honda,Accord EX-L,Used,"$10,990 ",4.4,307,Taffeta White,Select,Front-wheel Drive,19–29,Gasoline,5-SPEED A/T,V6 Cylinder Engine,1HGCP36858A051380,51380,109692,4.4,4.3,4.3,4.3,4.5,4.3,AL,Dealer
2008,Honda,Accord EX-L,Used,"$9,995 ",4.7,128,Red,Black,Front-wheel Drive,21–30,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCS12888A010489,8A010489,137906,4.4,4.3,4.3,4.3,4.5,4.3,HI,Dealer
2008,Honda,Civic EX,Used,"$9,995 ",4.4,147,Silver,Grey,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16898H303538,U14651,64423,4.2,4.4,4.3,4.5,4.5,4.7,NY,Dealer
2008,Honda,Odyssey EX-L,Used,"$8,991 ",5,2637,Taffeta White,Ivory,Front-wheel Drive,17–25,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL38678B100568,N907B,144390,4.7,4.5,4.4,4.5,4.3,4.6,IL,Dealer
2008,Honda,Accord EX,Used,"$8,991 ",4.5,55,White,Ivory,Front-wheel Drive,19–29,Gasoline,Automatic,Gas V6 3.5L/212,1HGCP36748A066864,5U290A,136737,4.4,4.3,4.3,4.3,4.5,4.3,NE,Dealer
2008,Honda,Civic LX,Used,"$7,990 ",4.4,9,Blue,Grey,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA16538H537146,Y1768,135925,4.2,4.4,4.3,4.5,4.5,4.7,PA,Dealer
2008,Honda,CR-V EX,Used,"$7,800 ",5,12,Silver,Black,Four-wheel Drive,20–26,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRE48518C072399,771F,163410,4.4,4.4,4.3,4.6,4.4,4.8,PA,Dealer
2008,Honda,Pilot SE,Used,"$7,499 ",4.6,11,Burgundy,Gray,Four-wheel Drive,15–20,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF18398B034831,34831,155603,4.6,4.3,4.6,4.6,4.4,4.8,PA,Dealer
2008,Honda,Civic LX,Used,"$7,488 ",4.4,6,Black,Grey,Front-wheel Drive,26–34,Gasoline,5-Speed Manual,1.8L I4 16V MPFI SOHC,2HGFG11618H576560,12864,126984,4.2,4.4,4.3,4.5,4.5,4.7,OH,Dealer
2008,Honda,Civic LX,Used,"$6,950 ",4.4,80,Gray,Grey,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,1HGFA16548L022496,22496,126163,4.2,4.4,4.3,4.5,4.5,4.7,OH,Dealer
2008,Honda,Civic LX,Used,"$5,995 ",4.7,2386,Nighthawk Black Pearl,Ivory,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,1HGFA16528L011139,HP18956A,186163,4.2,4.4,4.3,4.5,4.5,4.7,AL,Dealer
2008,Honda,Pilot VP,Used,"$5,995 ",4.6,3,Gray,Gray,Four-wheel Drive,15–20,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF18298B031466,1298,184506,4.6,4.3,4.6,4.6,4.4,4.8,OR,Dealer
2008,Honda,Civic LX,Used,"$5,991 ",4.4,20,Silver,Nighthawk Black Pearl / Grey,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFG12668H548297,8H548297,114304,4.2,4.4,4.3,4.5,4.5,4.7,NJ,Dealer
2008,Honda,Civic LX,Used,"$4,995 ",4,8,Gold,Ivory,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,1HGFA16558L049223,64134973,231000,4.2,4.4,4.3,4.5,4.5,4.7,IL,Dealer
2007,Honda,Odyssey EX,Used,"$9,999 ",4,51,Silver,Gray,Front-wheel Drive,18–25,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL38417B405559,B6196,100078,4.6,4.6,4.3,4.3,4.3,4.4,KS,Dealer
2007,Honda,Element EX,Used,"$9,999 ",3.2,101,Silver,Gray/Black,All-wheel Drive,21–26,Gasoline,5-Speed Automatic,2.4L I4 DOHC i-VTEC 16V,5J6YH28767L016344,H6344SS,139596,4.2,4.4,4.2,4.5,4.5,4.6,IN,Dealer
2007,Honda,Accord SE,Used,"$9,995 ",4.6,72,Graphite Pearl,Gray,Front-wheel Drive,20–29,Gasoline,5-Speed Automatic,3.0L V6 24V MPFI SOHC,1HGCM66477A047501,6467,56184,4.5,4.4,4.5,4.6,4.4,4.7,NY,Dealer
2007,Honda,Accord EX-L,Used,"$8,987 ",4.5,223,Blue,Black,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56837A139024,P139024,164031,4.5,4.4,4.5,4.6,4.4,4.7,KY,Dealer
2007,Honda,Civic LX,Used,"$8,965 ",4,337,"BLUE**SUPER CLEAN, LOW MILES AND BACKED BY WARRANT",Gray,Front-wheel Drive,30–38,Gasoline,5-SPEED M/T,4 Cylinder Engine,1HGFA155X7L133182,3182C1211,85651,4.1,4.3,4.3,4.5,4.5,4.6,VA,Dealer
2007,Honda,Accord EX,Used,"$8,920 ",4.5,2,Silver,Black,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56747A121574,LC121574,91389,4.5,4.4,4.5,4.6,4.4,4.7,GA,Dealer
2007,Honda,Accord EX-L,Used,"$8,888 ",4.8,1184,–,Graphite,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56897A080948,7A080948,102405,4.5,4.4,4.5,4.6,4.4,4.7,ME,Dealer
2007,Honda,Accord EX-L,Used,"$8,800 ",4.1,14,White,Beige,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56847A062356,64962805,155751,4.5,4.4,4.5,4.6,4.4,4.7,PA,Dealer
2007,Honda,Civic EX,Used,"$7,999 ",4.4,72,Silver,Gray,Front-wheel Drive,30–40,Gasoline,Automatic,1.8L SOHC MPFI 16-valve i-VTEC I4 engine,1HGFA16877L141247,EM-141247,136021,4.1,4.3,4.3,4.5,4.5,4.6,IL,Dealer
2007,Honda,Fit,Used,"$7,995 ",4.1,377,Silver,Black,Front-wheel Drive,31–38,Gasoline,5-Speed Automatic,1.5L I4 16V MPFI SOHC,JHMGD38427S054747,SN054747,89806,4.3,4.4,4.4,4.8,4.6,4.8,OH,Dealer
2007,Honda,Accord EX,Used,"$7,990 ",3.9,348,Silver,Black,Front-wheel Drive,26–34,Gasoline,5-Speed Manual,2.4L I4 16V MPFI DOHC,1HGCM55727A169396,169396,121745,4.5,4.4,4.5,4.6,4.4,4.7,IN,Dealer
2007,Honda,Accord VP,Used,"$6,499 ",4.2,40,Gold,Tan,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56157A173176,7A173176,159020,4.5,4.4,4.5,4.6,4.4,4.7,GA,Dealer
2007,Honda,Odyssey EX-L,Used,"$5,995 ",4.4,4,Blue,Gray,Front-wheel Drive,19–26,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL38647B036214,C-052454,144698,4.6,4.6,4.3,4.3,4.3,4.4,VA,Dealer
2007,Honda,Pilot EX-L,Used,"$5,799 ",4.9,33,Silver,Gray,Four-wheel Drive,17–22,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,2HKYF185X7H527631,MNV527631,193213,4.6,4.4,4.4,4.5,4.4,4.5,NJ,Dealer
2007,Honda,Accord SE,Used,"$2,991 ",4.5,20,Silver,Gray,Front-wheel Drive,24–34,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCM56347A114993,7A114993,259029,4.5,4.4,4.5,4.6,4.4,4.7,NJ,Dealer
2006,Honda,S2000,Used,"$40,991 ",2,16,White,Black / Red,Rear-wheel Drive,20–26,Gasoline,6-Speed Manual,2.2L I4 16V MPFI DOHC,JHMAP21486S005388,11814,97925,4,4.5,4.7,4.6,4.8,4.8,OR,Dealer
2006,Honda,S2000,Used,"$17,995 ",4.6,3,Green,Blue,Rear-wheel Drive,20–26,Gasoline,6-Speed Manual,2.2L I4 16V MPFI DOHC,JHMAP21436S003175,64497397,136161,4,4.5,4.7,4.6,4.8,4.8,MN,Dealer
